ExperimentID,ImageName,ImageID,FeatureID,Feature_TypeID,Feature_left,Feature_top,Feature_right,Feature_bottom
19, 000000400516.jpg, 2970, 7, 2, 99, 245, 160, 354
19, 000000400516.jpg, 2970, 8, 2, 161, 263, 211, 368
19, 000000400516.jpg, 2970, 9, 2, 5, 239, 53, 379
19, 000000400516.jpg, 2970, 10, 2, 230, 265, 305, 415
19, 000000400516.jpg, 2970, 11, 2, 9, 135, 30, 158
19, 000000428881.jpg, 2971, 1, 0, 120, 112, 190, 183
19, 000000428881.jpg, 2971, 2, 2, 294, 186, 361, 249
19, 000000428881.jpg, 2971, 3, 2, 37, 260, 292, 416
19, 000000505023.jpg, 2972, 1, 0, 137, 63, 178, 104
19, 000000505023.jpg, 2972, 2, 0, 148, 68, 172, 92
19, 000000505023.jpg, 2972, 3, 1, 156, 197, 176, 235
19, 000000505023.jpg, 2972, 4, 1, 169, 229, 179, 266
19, 000000505023.jpg, 2972, 5, 2, 67, 200, 239, 389
19, 000000116017.jpg, 2973, 1, 0, 266, 148, 351, 233
19, 000000116017.jpg, 2973, 2, 0, 103, 131, 188, 216
19, 000000116017.jpg, 2973, 3, 2, 1, 264, 237, 416
19, 000000116017.jpg, 2973, 4, 2, 229, 271, 416, 415
19, 000000053591.jpg, 2974, 1, 2, 75, 123, 249, 220
19, 000000049643.jpg, 2976, 1, 2, 41, 237, 74, 298
19, 000000049643.jpg, 2976, 2, 2, 94, 243, 135, 300
19, 000000139428.jpg, 2977, 1, 0, 59, 122, 79, 142
19, 000000139428.jpg, 2977, 2, 0, 291, 154, 311, 174
19, 000000139428.jpg, 2977, 3, 2, 35, 231, 101, 347
19, 000000139428.jpg, 2977, 4, 2, 261, 247, 332, 350
19, 000000123975.jpg, 2978, 1, 2, 67, 257, 83, 284
19, 000000123975.jpg, 2978, 2, 2, 103, 254, 117, 271
19, 000000123975.jpg, 2978, 3, 2, 171, 272, 200, 316
19, 000000123975.jpg, 2978, 4, 2, 116, 250, 126, 268
19, 000000123975.jpg, 2978, 5, 2, 330, 267, 348, 308
19, 000000123975.jpg, 2978, 6, 2, 250, 246, 260, 260
19, 000000117736.jpg, 2980, 1, 0, 341, 216, 361, 236
19, 000000117736.jpg, 2980, 2, 2, 180, 230, 198, 256
19, 000000117736.jpg, 2980, 3, 2, 233, 234, 314, 365
19, 000000117736.jpg, 2980, 4, 2, 334, 281, 373, 360
19, 000000117736.jpg, 2980, 5, 2, 391, 224, 398, 240
19, 000000117736.jpg, 2980, 6, 2, 313, 206, 319, 217
19, 000000117736.jpg, 2980, 7, 2, 210, 205, 218, 218
19, 000000117736.jpg, 2980, 8, 2, 197, 208, 202, 218
19, 000000308350.jpg, 2981, 1, 2, 209, 357, 229, 387
19, 000000203344.jpg, 2982, 1, 2, 198, 233, 232, 251
19, 000000203344.jpg, 2982, 2, 2, 115, 216, 126, 226
19, 000000347111.jpg, 2983, 1, 2, 252, 292, 295, 366
19, 000000347111.jpg, 2983, 2, 2, 142, 84, 163, 102
19, 000000347111.jpg, 2983, 3, 2, 92, 94, 108, 118
19, 000000347111.jpg, 2983, 4, 2, 303, 235, 364, 304
19, 000000347111.jpg, 2983, 5, 2, 56, 87, 82, 121
19, 000000347111.jpg, 2983, 6, 2, 79, 94, 97, 121
19, 000000347111.jpg, 2983, 7, 2, 203, 32, 215, 51
19, 000000347111.jpg, 2983, 8, 2, 356, 165, 388, 220
19, 000000262101.jpg, 2984, 1, 0, 77, 115, 199, 237
19, 000000262101.jpg, 2984, 2, 0, 176, 102, 298, 224
19, 000000262101.jpg, 2984, 3, 2, 0, 269, 316, 415
19, 000000544220.jpg, 2985, 1, 2, 42, 268, 75, 324
19, 000000544220.jpg, 2985, 2, 2, 319, 236, 344, 279
19, 000000544220.jpg, 2985, 3, 2, 343, 233, 368, 256
19, 000000127451.jpg, 2986, 1, 0, 78, 130, 102, 154
19, 000000127451.jpg, 2986, 2, 1, 267, 185, 275, 198
19, 000000127451.jpg, 2986, 3, 2, 0, 268, 162, 416
19, 000000127451.jpg, 2986, 4, 2, 264, 220, 405, 371
19, 000000457580.jpg, 2987, 1, 0, 62, 134, 96, 168
19, 000000457580.jpg, 2987, 2, 0, 147, 164, 167, 184
19, 000000457580.jpg, 2987, 3, 0, 342, 138, 376, 172
19, 000000457580.jpg, 2987, 4, 0, 309, 171, 333, 195
19, 000000457580.jpg, 2987, 5, 0, 171, 172, 191, 192
19, 000000457580.jpg, 2987, 6, 1, 292, 224, 322, 255
19, 000000457580.jpg, 2987, 7, 2, 27, 194, 109, 266
19, 000000457580.jpg, 2987, 8, 2, 120, 199, 179, 245
19, 000000457580.jpg, 2987, 9, 2, 165, 203, 195, 240
19, 000000457580.jpg, 2987, 10, 2, 265, 209, 360, 264
19, 000000457580.jpg, 2987, 11, 2, 0, 212, 48, 302
19, 000000457580.jpg, 2987, 12, 2, 312, 272, 416, 415
19, 000000564088.jpg, 2988, 1, 2, 150, 259, 187, 334
19, 000000564088.jpg, 2988, 2, 2, 19, 276, 80, 381
19, 000000564088.jpg, 2988, 3, 2, 228, 277, 298, 398
19, 000000413874.jpg, 2989, 1, 1, 354, 239, 359, 266
19, 000000413874.jpg, 2989, 2, 2, 280, 264, 364, 354
19, 000000413874.jpg, 2989, 3, 2, 219, 256, 310, 343
19, 000000413874.jpg, 2989, 4, 2, 181, 225, 211, 238
19, 000000413874.jpg, 2989, 5, 2, 362, 228, 387, 239
19, 000000413874.jpg, 2989, 6, 2, 383, 213, 412, 235
19, 000000123920.jpg, 2990, 1, 0, 236, 108, 264, 137
19, 000000123920.jpg, 2990, 2, 2, 166, 245, 363, 401
19, 000000123920.jpg, 2990, 3, 2, 34, 258, 101, 312
19, 000000123920.jpg, 2990, 4, 2, 156, 184, 232, 305
19, 000000123920.jpg, 2990, 5, 2, 56, 88, 106, 119
19, 000000123920.jpg, 2990, 6, 2, 16, 89, 58, 118
19, 000000123920.jpg, 2990, 7, 2, 0, 266, 37, 311
19, 000000123920.jpg, 2990, 8, 2, 278, 156, 315, 191
19, 000000123920.jpg, 2990, 9, 2, 117, 252, 158, 313
19, 000000564799.jpg, 2992, 1, 1, 254, 87, 275, 113
19, 000000564799.jpg, 2992, 2, 2, 110, 163, 283, 328
19, 000000526446.jpg, 2993, 1, 0, 327, 144, 347, 164
19, 000000526446.jpg, 2993, 2, 0, 47, 36, 67, 56
19, 000000526446.jpg, 2993, 3, 0, 5, 118, 25, 138
19, 000000526446.jpg, 2993, 4, 0, 395, 146, 415, 166
19, 000000526446.jpg, 2993, 5, 0, 229, 56, 249, 76
19, 000000526446.jpg, 2993, 6, 0, 269, 16, 289, 36
19, 000000526446.jpg, 2993, 7, 0, 383, 42, 403, 62
19, 000000526446.jpg, 2993, 8, 0, 191, 59, 215, 82
19, 000000526446.jpg, 2993, 9, 0, 278, 138, 301, 161
19, 000000526446.jpg, 2993, 10, 0, 39, 10, 59, 30
19, 000000526446.jpg, 2993, 11, 2, 313, 199, 379, 266
19, 000000526446.jpg, 2993, 12, 2, 261, 201, 319, 268
19, 000000526446.jpg, 2993, 13, 2, 0, 211, 57, 271
19, 000000526446.jpg, 2993, 14, 2, 209, 209, 267, 269
19, 000000526446.jpg, 2993, 15, 2, 249, 58, 347, 113
19, 000000526446.jpg, 2993, 16, 2, 44, 213, 153, 381
19, 000000526446.jpg, 2993, 17, 2, 128, 228, 238, 386
19, 000000526446.jpg, 2993, 18, 2, 217, 86, 278, 131
19, 000000526446.jpg, 2993, 19, 2, 375, 199, 416, 264
19, 000000526446.jpg, 2993, 20, 2, 25, 64, 91, 113
19, 000000526446.jpg, 2993, 21, 2, 163, 78, 225, 112
19, 000000526446.jpg, 2993, 22, 2, 86, 66, 148, 111
19, 000000526446.jpg, 2993, 23, 2, 118, 25, 159, 62
19, 000000563437.jpg, 2994, 1, 2, 203, 238, 271, 359
19, 000000501110.jpg, 2995, 1, 2, 198, 123, 302, 165
19, 000000175933.jpg, 2996, 1, 2, 105, 105, 166, 148
19, 000000145264.jpg, 2997, 1, 2, 366, 358, 391, 391
19, 000000145264.jpg, 2997, 2, 2, 288, 285, 300, 296
19, 000000145264.jpg, 2997, 3, 2, 366, 290, 378, 303
19, 000000145264.jpg, 2997, 4, 2, 315, 287, 326, 299
19, 000000519075.jpg, 2998, 1, 2, 315, 174, 356, 227
19, 000000519075.jpg, 2998, 2, 2, 292, 157, 323, 192
19, 000000519075.jpg, 2998, 3, 2, 201, 163, 240, 199
19, 000000346469.jpg, 2999, 1, 2, 336, 340, 380, 388
19, 000000346469.jpg, 2999, 2, 2, 160, 137, 282, 217
19, 000000410066.jpg, 3000, 1, 2, 177, 239, 250, 292
19, 000000393284.jpg, 3001, 1, 2, 167, 175, 291, 214
19, 000000015843.jpg, 3002, 1, 2, 85, 276, 205, 374
19, 000000015843.jpg, 3002, 2, 2, 228, 292, 353, 362
19, 000000015843.jpg, 3002, 3, 2, 358, 283, 416, 371
19, 000000015843.jpg, 3002, 4, 2, 339, 100, 388, 132
19, 000000434689.jpg, 3003, 1, 0, 172, 53, 257, 138
19, 000000172088.jpg, 3004, 1, 0, 221, 105, 250, 134
19, 000000172088.jpg, 3004, 2, 2, 310, 219, 365, 291
19, 000000172088.jpg, 3004, 3, 2, 144, 188, 189, 218
19, 000000172088.jpg, 3004, 4, 2, 99, 192, 144, 218
19, 000000172088.jpg, 3004, 5, 2, 184, 219, 309, 369
19, 000000172088.jpg, 3004, 6, 2, 27, 195, 68, 217
19, 000000172088.jpg, 3004, 7, 2, 182, 189, 227, 212
19, 000000172088.jpg, 3004, 8, 2, 286, 151, 321, 186
19, 000000172088.jpg, 3004, 9, 2, 56, 250, 91, 266
19, 000000172088.jpg, 3004, 10, 2, 262, 123, 300, 153
19, 000000201372.jpg, 3005, 1, 2, 226, 249, 273, 289
19, 000000143490.jpg, 3006, 1, 0, 11, 231, 60, 280
19, 000000143490.jpg, 3006, 2, 2, 138, 295, 220, 409
19, 000000143490.jpg, 3006, 3, 2, 84, 211, 145, 245
19, 000000143490.jpg, 3006, 4, 2, 368, 256, 416, 345
19, 000000143490.jpg, 3006, 5, 2, 227, 187, 266, 231
19, 000000143490.jpg, 3006, 6, 2, 397, 129, 416, 161
19, 000000143490.jpg, 3006, 7, 2, 220, 281, 348, 415
19, 000000325727.jpg, 3007, 1, 0, 278, 63, 301, 87
19, 000000325727.jpg, 3007, 2, 2, 253, 215, 339, 373
19, 000000325727.jpg, 3007, 3, 2, 114, 258, 205, 416
19, 000000325727.jpg, 3007, 4, 2, 188, 208, 262, 340
19, 000000545213.jpg, 3008, 1, 0, 152, 200, 186, 234
19, 000000545213.jpg, 3008, 2, 0, 280, 211, 329, 260
19, 000000545213.jpg, 3008, 3, 1, 365, 164, 385, 196
19, 000000545213.jpg, 3008, 4, 2, 114, 317, 213, 415
19, 000000545213.jpg, 3008, 5, 2, 263, 316, 384, 415
19, 000000209537.jpg, 3009, 1, 0, 262, 133, 303, 174
19, 000000209537.jpg, 3009, 2, 0, 49, 163, 108, 222
19, 000000209537.jpg, 3009, 3, 1, 65, 381, 87, 414
19, 000000209537.jpg, 3009, 4, 2, 222, 192, 351, 279
19, 000000209537.jpg, 3009, 5, 2, 0, 282, 142, 416
19, 000000133690.jpg, 3010, 1, 0, 200, 112, 249, 161
19, 000000133690.jpg, 3010, 2, 1, 165, 202, 210, 249
19, 000000133690.jpg, 3010, 3, 1, 189, 276, 229, 312
19, 000000502953.jpg, 3012, 1, 2, 117, 293, 205, 387
19, 000000502953.jpg, 3012, 2, 2, 271, 275, 308, 297
19, 000000550812.jpg, 3013, 1, 0, 109, 68, 168, 127
19, 000000550812.jpg, 3013, 2, 1, 181, 281, 227, 318
19, 000000550812.jpg, 3013, 3, 1, 215, 266, 248, 302
19, 000000550812.jpg, 3013, 4, 2, 4, 226, 263, 415
19, 000000441229.jpg, 3014, 1, 0, 237, 72, 257, 92
19, 000000441229.jpg, 3014, 2, 2, 197, 189, 297, 340
19, 000000098560.jpg, 3015, 1, 2, 304, 43, 379, 138
19, 000000098560.jpg, 3015, 2, 2, 245, 46, 341, 157
19, 000000098560.jpg, 3015, 3, 2, 1, 266, 210, 416
19, 000000569158.jpg, 3017, 1, 0, 89, 146, 117, 174
19, 000000569158.jpg, 3017, 2, 2, 10, 202, 135, 273
19, 000000569158.jpg, 3017, 3, 2, 184, 291, 361, 341
19, 000000207543.jpg, 3019, 1, 0, 179, 51, 203, 75
19, 000000207543.jpg, 3019, 2, 2, 168, 71, 235, 118
19, 000000207543.jpg, 3019, 3, 2, 102, 54, 155, 90
19, 000000300636.jpg, 3020, 1, 0, 97, 98, 156, 157
19, 000000300636.jpg, 3020, 2, 1, 141, 310, 171, 385
19, 000000300636.jpg, 3020, 3, 2, 268, 234, 415, 416
19, 000000025147.jpg, 3021, 1, 0, 220, 71, 261, 112
19, 000000025147.jpg, 3021, 2, 1, 360, 266, 403, 290
19, 000000025147.jpg, 3021, 3, 2, 112, 205, 403, 403
19, 000000461860.jpg, 3022, 1, 0, 238, 79, 273, 113
19, 000000461860.jpg, 3022, 2, 2, 125, 228, 329, 387
19, 000000161814.jpg, 3023, 1, 0, 250, 142, 299, 191
19, 000000161814.jpg, 3023, 2, 1, 276, 239, 310, 280
19, 000000161814.jpg, 3023, 3, 2, 1, 182, 16, 213
19, 000000161814.jpg, 3023, 4, 2, 76, 188, 86, 199
19, 000000161814.jpg, 3023, 5, 2, 205, 295, 338, 415
19, 000000161814.jpg, 3023, 6, 2, 153, 169, 162, 176
19, 000000121174.jpg, 3024, 1, 0, 45, 6, 69, 29
19, 000000121174.jpg, 3024, 2, 0, 261, 39, 285, 63
19, 000000121174.jpg, 3024, 3, 0, 212, 54, 253, 95
19, 000000121174.jpg, 3024, 4, 0, 289, 12, 309, 32
19, 000000121174.jpg, 3024, 5, 2, 1, 107, 99, 218
19, 000000121174.jpg, 3024, 6, 2, 310, 37, 400, 134
19, 000000121174.jpg, 3024, 7, 2, 225, 146, 340, 268
19, 000000121174.jpg, 3024, 8, 2, 282, 48, 328, 88
19, 000000121174.jpg, 3024, 9, 2, 95, 184, 266, 364
19, 000000121174.jpg, 3024, 10, 2, 79, 121, 176, 232
19, 000000340983.jpg, 3025, 1, 0, 100, 171, 150, 221
19, 000000340983.jpg, 3025, 2, 0, 175, 158, 234, 216
19, 000000340983.jpg, 3025, 3, 0, 290, 181, 339, 231
19, 000000340983.jpg, 3025, 4, 1, 255, 270, 304, 314
19, 000000340983.jpg, 3025, 5, 1, 156, 285, 182, 321
19, 000000340983.jpg, 3025, 6, 2, 140, 265, 261, 390
19, 000000340983.jpg, 3025, 7, 2, 48, 267, 178, 392
19, 000000340983.jpg, 3025, 8, 2, 249, 286, 396, 416
19, 000000042516.jpg, 3026, 1, 2, 252, 322, 305, 390
19, 000000042516.jpg, 3026, 2, 2, 318, 356, 328, 372
19, 000000041094.jpg, 3027, 1, 0, 291, 129, 332, 170
19, 000000041094.jpg, 3027, 2, 0, 165, 171, 214, 221
19, 000000041094.jpg, 3027, 3, 0, 197, 72, 231, 106
19, 000000041094.jpg, 3027, 4, 0, 349, 71, 390, 112
19, 000000041094.jpg, 3027, 5, 0, 108, 1, 149, 42
19, 000000041094.jpg, 3027, 6, 0, 100, 131, 134, 165
19, 000000041094.jpg, 3027, 7, 0, 28, 145, 62, 179
19, 000000041094.jpg, 3027, 8, 0, 325, 5, 353, 33
19, 000000041094.jpg, 3027, 9, 0, 228, 1, 269, 42
19, 000000041094.jpg, 3027, 10, 0, 262, 208, 303, 249
19, 000000041094.jpg, 3027, 11, 0, 54, 17, 95, 58
19, 000000041094.jpg, 3027, 12, 0, 0, 201, 35, 250
19, 000000041094.jpg, 3027, 13, 1, 201, 27, 231, 48
19, 000000041094.jpg, 3027, 14, 1, 261, 157, 295, 182
19, 000000041094.jpg, 3027, 15, 2, 56, 196, 169, 283
19, 000000041094.jpg, 3027, 16, 2, 0, 306, 123, 415
19, 000000041094.jpg, 3027, 17, 2, 290, 31, 355, 68
19, 000000041094.jpg, 3027, 18, 2, 171, 78, 345, 176
19, 000000041094.jpg, 3027, 19, 2, 113, 38, 177, 91
19, 000000041094.jpg, 3027, 20, 2, 10, 174, 90, 231
19, 000000041094.jpg, 3027, 21, 2, 337, 110, 415, 163
19, 000000041094.jpg, 3027, 22, 2, 44, 84, 182, 173
19, 000000559619.jpg, 3029, 1, 1, 131, 160, 146, 188
19, 000000559619.jpg, 3029, 2, 2, 191, 248, 233, 346
19, 000000559619.jpg, 3029, 3, 2, 51, 295, 145, 416
19, 000000559619.jpg, 3029, 4, 2, 257, 170, 269, 187
19, 000000353494.jpg, 3030, 1, 2, 252, 105, 285, 136
19, 000000353494.jpg, 3030, 2, 2, 383, 68, 416, 90
19, 000000054329.jpg, 3031, 1, 0, 183, 27, 217, 61
19, 000000353929.jpg, 3033, 1, 0, 189, 280, 209, 300
19, 000000353929.jpg, 3033, 2, 2, 191, 291, 209, 309
19, 000000244167.jpg, 3034, 1, 2, 2, 146, 11, 158
19, 000000244167.jpg, 3034, 2, 2, 23, 145, 31, 155
19, 000000212532.jpg, 3035, 1, 0, 138, 58, 172, 92
19, 000000212532.jpg, 3035, 2, 1, 121, 223, 146, 257
19, 000000212532.jpg, 3035, 3, 2, 97, 260, 218, 415
19, 000000212532.jpg, 3035, 4, 2, 221, 264, 352, 415
19, 000000456988.jpg, 3036, 1, 0, 352, 102, 376, 125
19, 000000456988.jpg, 3036, 2, 0, 123, 65, 152, 94
19, 000000456988.jpg, 3036, 3, 1, 41, 158, 60, 177
19, 000000456988.jpg, 3036, 4, 1, 114, 175, 130, 190
19, 000000456988.jpg, 3036, 5, 2, 41, 181, 193, 298
19, 000000577125.jpg, 3037, 1, 2, 80, 187, 144, 282
19, 000000577125.jpg, 3037, 2, 2, 6, 241, 19, 264
19, 000000577125.jpg, 3037, 3, 2, 331, 226, 415, 372
19, 000000577125.jpg, 3037, 4, 2, 259, 200, 272, 213
19, 000000330426.jpg, 3038, 1, 2, 16, 182, 60, 265
19, 000000330426.jpg, 3038, 2, 2, 282, 199, 340, 322
19, 000000330426.jpg, 3038, 3, 2, 188, 173, 226, 237
19, 000000330426.jpg, 3038, 4, 2, 228, 189, 278, 278
19, 000000330426.jpg, 3038, 5, 2, 369, 144, 389, 176
19, 000000108266.jpg, 3039, 1, 2, 389, 124, 414, 138
19, 000000108266.jpg, 3039, 2, 2, 303, 143, 321, 163
19, 000000108266.jpg, 3039, 3, 2, 360, 127, 377, 141
19, 000000108266.jpg, 3039, 4, 2, 339, 134, 353, 145
19, 000000073367.jpg, 3040, 1, 2, 321, 313, 391, 409
19, 000000073367.jpg, 3040, 2, 2, 219, 320, 303, 412
19, 000000073367.jpg, 3040, 3, 2, 127, 320, 196, 410
19, 000000073367.jpg, 3040, 4, 2, 189, 228, 228, 279
19, 000000073367.jpg, 3040, 5, 2, 108, 199, 165, 255
19, 000000073367.jpg, 3040, 6, 2, 95, 332, 125, 393
19, 000000073367.jpg, 3040, 7, 2, 131, 210, 182, 255
19, 000000073367.jpg, 3040, 8, 2, 220, 213, 278, 264
19, 000000073367.jpg, 3040, 9, 2, 336, 179, 369, 219
19, 000000554815.jpg, 3041, 1, 2, 137, 351, 156, 390
19, 000000554815.jpg, 3041, 2, 2, 114, 342, 132, 372
19, 000000554815.jpg, 3041, 3, 2, 52, 351, 75, 394
19, 000000559949.jpg, 3042, 1, 0, 187, 100, 207, 120
19, 000000559949.jpg, 3042, 2, 2, 173, 237, 232, 357
19, 000000559949.jpg, 3042, 3, 2, 1, 264, 175, 415
19, 000000559949.jpg, 3042, 4, 2, 353, 164, 376, 196
19, 000000559949.jpg, 3042, 5, 2, 136, 163, 155, 192
19, 000000106073.jpg, 3043, 1, 0, 189, 114, 274, 198
19, 000000106073.jpg, 3043, 2, 1, 346, 241, 394, 293
19, 000000106073.jpg, 3043, 3, 1, 18, 172, 65, 232
19, 000000369775.jpg, 3044, 1, 1, 107, 3, 138, 34
19, 000000369775.jpg, 3044, 2, 2, 20, 264, 330, 416
19, 000000544732.jpg, 3045, 1, 2, 38, 395, 52, 412
19, 000000166926.jpg, 3046, 1, 0, 191, 160, 211, 180
19, 000000166926.jpg, 3046, 2, 0, 218, 130, 241, 154
19, 000000166926.jpg, 3046, 3, 1, 232, 215, 262, 238
19, 000000166926.jpg, 3046, 4, 2, 158, 194, 224, 254
19, 000000166926.jpg, 3046, 5, 2, 84, 208, 143, 246
19, 000000166926.jpg, 3046, 6, 2, 215, 186, 300, 275
19, 000000266659.jpg, 3049, 1, 2, 366, 313, 397, 357
19, 000000266659.jpg, 3049, 2, 2, 342, 316, 362, 356
19, 000000266659.jpg, 3049, 3, 2, 402, 301, 416, 332
19, 000000022658.jpg, 3051, 1, 0, 104, 79, 138, 113
19, 000000022658.jpg, 3051, 2, 1, 242, 127, 257, 150
19, 000000379173.jpg, 3052, 1, 0, 133, 196, 153, 216
19, 000000379173.jpg, 3052, 2, 2, 351, 126, 386, 187
19, 000000379173.jpg, 3052, 3, 2, 48, 233, 112, 298
19, 000000379173.jpg, 3052, 4, 2, 86, 238, 177, 299
19, 000000379173.jpg, 3052, 5, 2, 312, 130, 341, 150
19, 000000379173.jpg, 3052, 6, 2, 250, 175, 276, 197
19, 000000347604.jpg, 3053, 1, 2, 109, 271, 197, 394
19, 000000347604.jpg, 3053, 2, 2, 315, 270, 402, 395
19, 000000347604.jpg, 3053, 3, 2, 371, 157, 412, 215
19, 000000347604.jpg, 3053, 4, 2, 5, 171, 54, 244
19, 000000347604.jpg, 3053, 5, 2, 212, 169, 257, 240
19, 000000347604.jpg, 3053, 6, 2, 169, 154, 203, 208
19, 000000285220.jpg, 3054, 1, 2, 125, 263, 243, 378
19, 000000285220.jpg, 3054, 2, 2, 328, 298, 414, 381
19, 000000285220.jpg, 3054, 3, 2, 279, 301, 354, 374
19, 000000285220.jpg, 3054, 4, 2, 184, 31, 216, 62
19, 000000285220.jpg, 3054, 5, 2, 288, 49, 325, 83
19, 000000285220.jpg, 3054, 6, 2, 330, 51, 362, 88
19, 000000285220.jpg, 3054, 7, 2, 244, 45, 290, 75
19, 000000347352.jpg, 3055, 1, 0, 0, 65, 156, 241
19, 000000347352.jpg, 3055, 2, 2, 148, 224, 416, 416
19, 000000510385.jpg, 3056, 1, 1, 217, 225, 253, 271
19, 000000510385.jpg, 3056, 2, 1, 296, 394, 333, 415
19, 000000510385.jpg, 3056, 3, 2, 164, 279, 366, 416
19, 000000157811.jpg, 3057, 1, 0, 189, 162, 209, 182
19, 000000157811.jpg, 3057, 2, 2, 167, 219, 231, 286
19, 000000211593.jpg, 3058, 1, 2, 154, 330, 217, 390
19, 000000211593.jpg, 3058, 2, 2, 101, 331, 156, 389
19, 000000211593.jpg, 3058, 3, 2, 239, 330, 278, 387
19, 000000211593.jpg, 3058, 4, 2, 306, 341, 380, 402
19, 000000211593.jpg, 3058, 5, 2, 218, 322, 248, 371
19, 000000211593.jpg, 3058, 6, 2, 393, 274, 403, 284
19, 000000211593.jpg, 3058, 7, 2, 403, 275, 410, 284
19, 000000245354.jpg, 3059, 1, 2, 372, 207, 377, 215
19, 000000253965.jpg, 3060, 1, 2, 60, 218, 109, 252
19, 000000253965.jpg, 3060, 2, 2, 335, 179, 366, 221
19, 000000253965.jpg, 3060, 3, 2, 296, 186, 319, 228
19, 000000253965.jpg, 3060, 4, 2, 129, 178, 162, 218
19, 000000253965.jpg, 3060, 5, 2, 239, 196, 252, 214
19, 000000253965.jpg, 3060, 6, 2, 31, 230, 57, 249
19, 000000253965.jpg, 3060, 7, 2, 150, 390, 206, 412
19, 000000095106.jpg, 3061, 1, 2, 131, 170, 260, 283
19, 000000095106.jpg, 3061, 2, 2, 0, 179, 100, 233
19, 000000095106.jpg, 3061, 3, 2, 235, 66, 287, 88
19, 000000355679.jpg, 3062, 1, 2, 192, 182, 206, 205
19, 000000100020.jpg, 3063, 1, 2, 117, 63, 143, 79
19, 000000374017.jpg, 3064, 1, 0, 245, 148, 279, 182
19, 000000374017.jpg, 3064, 2, 2, 249, 181, 299, 226
19, 000000102220.jpg, 3065, 1, 0, 228, 158, 262, 192
19, 000000102220.jpg, 3065, 2, 0, 108, 125, 149, 166
19, 000000102220.jpg, 3065, 3, 1, 267, 321, 294, 344
19, 000000102220.jpg, 3065, 4, 2, 49, 223, 185, 335
19, 000000102220.jpg, 3065, 5, 2, 206, 294, 354, 416
19, 000000102734.jpg, 3066, 1, 1, 140, 105, 165, 143
19, 000000102734.jpg, 3066, 2, 1, 346, 385, 380, 403
19, 000000015069.jpg, 3067, 1, 0, 170, 22, 219, 71
19, 000000015069.jpg, 3067, 2, 2, 125, 69, 143, 91
19, 000000015069.jpg, 3067, 3, 2, 79, 70, 103, 89
19, 000000015069.jpg, 3067, 4, 2, 124, 198, 305, 397
19, 000000015069.jpg, 3067, 5, 2, 33, 83, 73, 124
19, 000000015069.jpg, 3067, 6, 2, 104, 71, 121, 92
19, 000000015069.jpg, 3067, 7, 2, 149, 71, 164, 92
19, 000000015069.jpg, 3067, 8, 2, 162, 69, 177, 90
19, 000000181474.jpg, 3068, 1, 2, 199, 161, 265, 208
19, 000000203466.jpg, 3070, 1, 0, 90, 0, 124, 33
19, 000000203466.jpg, 3070, 2, 0, 133, 154, 174, 195
19, 000000203466.jpg, 3070, 3, 2, 95, 254, 220, 395
19, 000000203466.jpg, 3070, 4, 2, 290, 224, 405, 410
19, 000000203466.jpg, 3070, 5, 2, 54, 105, 189, 242
19, 000000203466.jpg, 3070, 6, 2, 0, 157, 38, 241
19, 000000197886.jpg, 3071, 1, 0, 268, 95, 292, 118
19, 000000197886.jpg, 3071, 2, 2, 243, 217, 321, 349
19, 000000455313.jpg, 3072, 1, 2, 199, 234, 322, 365
19, 000000391333.jpg, 3073, 1, 2, 200, 149, 215, 161
19, 000000449634.jpg, 3074, 1, 2, 40, 104, 47, 117
19, 000000449634.jpg, 3074, 2, 2, 67, 106, 79, 116
19, 000000449634.jpg, 3074, 3, 2, 30, 104, 39, 117
19, 000000578449.jpg, 3075, 1, 0, 163, 36, 248, 121
19, 000000578449.jpg, 3075, 2, 1, 125, 308, 178, 354
19, 000000578449.jpg, 3075, 3, 1, 206, 303, 263, 358
19, 000000578449.jpg, 3075, 4, 2, 28, 168, 341, 359
19, 000000111525.jpg, 3076, 1, 2, 329, 168, 359, 214
19, 000000320759.jpg, 3078, 1, 2, 233, 300, 325, 404
19, 000000320759.jpg, 3078, 2, 2, 306, 317, 359, 415
19, 000000320759.jpg, 3078, 3, 2, 391, 257, 408, 290
19, 000000320759.jpg, 3078, 4, 2, 361, 259, 382, 294
19, 000000320759.jpg, 3078, 5, 2, 126, 254, 138, 276
19, 000000320759.jpg, 3078, 6, 2, 54, 266, 72, 294
19, 000000320759.jpg, 3078, 7, 2, 94, 254, 107, 276
19, 000000320759.jpg, 3078, 8, 2, 83, 255, 96, 278
19, 000000320759.jpg, 3078, 9, 2, 35, 270, 51, 299
19, 000000479690.jpg, 3079, 1, 2, 104, 301, 120, 313
19, 000000320053.jpg, 3080, 1, 0, 33, 18, 53, 38
19, 000000320053.jpg, 3080, 2, 0, 172, 91, 201, 119
19, 000000320053.jpg, 3080, 3, 0, 318, 82, 352, 116
19, 000000320053.jpg, 3080, 4, 0, 47, 71, 71, 94
19, 000000320053.jpg, 3080, 5, 1, 298, 193, 315, 211
19, 000000320053.jpg, 3080, 6, 1, 185, 187, 202, 201
19, 000000320053.jpg, 3080, 7, 2, 6, 180, 108, 310
19, 000000320053.jpg, 3080, 8, 2, 158, 207, 262, 345
19, 000000320053.jpg, 3080, 9, 2, 290, 221, 392, 371
19, 000000320053.jpg, 3080, 10, 2, 17, 66, 70, 123
